D_H,D_M,D_U_C,D_U_C_median,D_U_C_p95,D_U_R,D_U_R_median,D_U_R_p95,D_V,D_V_max,D_V_median,D_X,FPC,K,PE,PE_norm,XB_soft_m2,XB_status,alignment_ambiguous,alignment_best_cost,alignment_global_margin,alignment_permutation,alignment_second_best_cost,candidate_converged,candidate_degenerate,candidate_model_fingerprint,candidate_model_status,condition,current_bank_sha256,dataset_id,entropy_candidate_current,entropy_signed_change,entropy_source_current,mass_candidate_current,mass_source_current,method,mmd_bandwidth_status,mmd_sigma,outer_fold,reference_bank_sha256,runtime_alignment,runtime_candidate_fit,runtime_mmd,runtime_signals,runtime_source_fit,runtime_total,seed,shift_replay_sha256,shift_spec_file_sha256,shift_spec_sha256,signal_protocol_sha256,signal_record_sha256,silhouette,silhouette_status,source_converged,source_degenerate,source_model_fingerprint,source_model_status,usable
0.0368968,0.0027902,0.0509554,0.0,0.4923931,0.0272606,0.0,0.1323107,0.214304,0.2591209,0.214304,0.0064592,0.9701756,2,0.0500147,0.072156,0.5291084,SUCCESS,False,0.3023168,2.1551172,"[1, 0]",2.457434,True,False,523349abdffc0597ec6af6185b5c5eff4da616c75ae477ed54761fefc1be1e39,SUCCESS,local_overlap_severe,5436bcf953d8425535a79fe3ec9b77afce99f8aa0656f7eb23aff3ad02572d63,breast_cancer_wisconsin_diagnostic,0.0352592,-0.0368968,0.072156,"[0.6670583, 0.3329417]","[0.6072762, 0.3927238]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.0015,0.02544,0.00268,0.00386,0.0,0.0492,1,c987c8845f3683f5270ed29f4bac3ef2fccad1e5a0df24b7cc4341e6c2079f33,ddc5932753fdb7a0aa2722cf9a4eb641bbfdfd58f1100cc3544b05d2362b8a65,a6ea3847b416faf2152e3a911efaf3b444d445160f07a7124a4ef6899a9aa71e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,175017527c587e8ce30a4841a058e39403c875353aa000d2cf5f5d76fedb8399,0.2767444,SUCCESS,True,False,50990ddd1107464e2d13bf6fa76cd0d46d4cd668e0f1d0d264d4eafd805a1050,SUCCESS,True
0.0368969,0.0027902,0.0509549,0.0,0.4923827,0.0272604,0.0,0.1323102,0.2143037,0.2591214,0.2143037,0.0064592,0.9701755,2,0.0500148,0.0721561,0.5291079,SUCCESS,False,0.3023163,2.1551173,"[1, 0]",2.4574336,True,False,d0f7a683184ee2eeb6b6637d487435cd0c8e64198923a44232c2caaba4ede6d8,SUCCESS,local_overlap_severe,5436bcf953d8425535a79fe3ec9b77afce99f8aa0656f7eb23aff3ad02572d63,breast_cancer_wisconsin_diagnostic,0.0352592,-0.0368969,0.0721561,"[0.6670582, 0.3329418]","[0.6072769, 0.3927231]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.0024,0.01677,0.0,0.00188,0.0,0.03252,2,c987c8845f3683f5270ed29f4bac3ef2fccad1e5a0df24b7cc4341e6c2079f33,ddc5932753fdb7a0aa2722cf9a4eb641bbfdfd58f1100cc3544b05d2362b8a65,a6ea3847b416faf2152e3a911efaf3b444d445160f07a7124a4ef6899a9aa71e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c42fd5818f8d41a4f74f929f3d796235b0abfdb5c820739ecf8736f424754a1a,0.2767444,SUCCESS,True,False,ca0f9354d6e9308d114c835ba6db1bdd649310b5d297593abe49b1c53ec7c2e2,SUCCESS,True
0.0368967,0.0027902,0.0509555,0.0,0.4923965,0.0272604,0.0,0.1323079,0.2143036,0.2591207,0.2143036,0.0064592,0.9701756,2,0.0500147,0.0721559,0.5291086,SUCCESS,False,0.302316,2.1551175,"[1, 0]",2.4574335,True,False,f3489e4e0d04179e39a07e6a4ff807152fcd4becfec6bd60e7cc0f2e23af4e11,SUCCESS,local_overlap_severe,5436bcf953d8425535a79fe3ec9b77afce99f8aa0656f7eb23aff3ad02572d63,breast_cancer_wisconsin_diagnostic,0.0352592,-0.0368967,0.0721559,"[0.667058, 0.332942]","[0.6072759, 0.3927241]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00088,0.01807,0.0,0.00208,0.0,0.0293,3,c987c8845f3683f5270ed29f4bac3ef2fccad1e5a0df24b7cc4341e6c2079f33,ddc5932753fdb7a0aa2722cf9a4eb641bbfdfd58f1100cc3544b05d2362b8a65,a6ea3847b416faf2152e3a911efaf3b444d445160f07a7124a4ef6899a9aa71e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,4280b12b7a2936c310a019cfbe4a448080b28c590a048dc6c328421365f28ce9,0.2767444,SUCCESS,True,False,7a6ac0ae980f2eb22d477da6e0c3274e36d6fa0df450376870e991b511af2d15,SUCCESS,True
0.0368968,0.0027902,0.050955,0.0,0.4923857,0.0272603,0.0,0.1323082,0.2143034,0.2591212,0.2143034,0.0064592,0.9701755,2,0.0500147,0.072156,0.5291081,SUCCESS,False,0.3023157,2.1551175,"[0, 1]",2.4574333,True,False,cf72bd1a2948eab75678751ed100b4d0ef2a9b9d3ec7db263a5038954dd3f2ff,SUCCESS,local_overlap_severe,5436bcf953d8425535a79fe3ec9b77afce99f8aa0656f7eb23aff3ad02572d63,breast_cancer_wisconsin_diagnostic,0.0352592,-0.0368968,0.072156,"[0.667058, 0.332942]","[0.6072766, 0.3927234]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.0011,0.02023,0.0,0.00202,0.0,0.03042,4,c987c8845f3683f5270ed29f4bac3ef2fccad1e5a0df24b7cc4341e6c2079f33,ddc5932753fdb7a0aa2722cf9a4eb641bbfdfd58f1100cc3544b05d2362b8a65,a6ea3847b416faf2152e3a911efaf3b444d445160f07a7124a4ef6899a9aa71e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,7ef103b32d772c79ff780ced0ef8bc9cf51a163b143e739d0b46b7b8ccbf35b0,0.2767444,SUCCESS,True,False,2595619b87df2f944c3730374321dc102b3c3bd7183bdfbe976e58f651ef44a8,SUCCESS,True
0.0368968,0.0027902,0.050955,0.0,0.4923856,0.0272603,0.0,0.132308,0.2143034,0.2591213,0.2143034,0.0064592,0.9701755,2,0.0500147,0.072156,0.5291081,SUCCESS,False,0.3023157,2.1551176,"[0, 1]",2.4574332,True,False,6e94de96fbb434cdea36b6fd44e51b5f2656e0bb73907a2e09100c0b8bc14a76,SUCCESS,local_overlap_severe,5436bcf953d8425535a79fe3ec9b77afce99f8aa0656f7eb23aff3ad02572d63,breast_cancer_wisconsin_diagnostic,0.0352592,-0.0368968,0.072156,"[0.667058, 0.332942]","[0.6072766, 0.3927234]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00147,0.0217,0.0,0.00207,0.0,0.03453,5,c987c8845f3683f5270ed29f4bac3ef2fccad1e5a0df24b7cc4341e6c2079f33,ddc5932753fdb7a0aa2722cf9a4eb641bbfdfd58f1100cc3544b05d2362b8a65,a6ea3847b416faf2152e3a911efaf3b444d445160f07a7124a4ef6899a9aa71e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,86aa431848f909a5d37bfd49b715da10716af9a5bbb61d464da7013c53681a10,0.2767444,SUCCESS,True,False,a20f840b95d1c61c7426e75c0d974a37d8fdaaa957d083a63202e509433ac3f7,SUCCESS,True
0.0071253,0.0036927,0.0515972,1e-07,0.4408935,0.0562548,0.0,0.6051377,0.4165014,0.4311482,0.4165014,0.0341256,0.9780361,2,0.0364193,0.0525419,0.6079487,SUCCESS,False,0.5658901,1.966649,"[1, 0]",2.532539,True,False,42e44d5a79d9e5b9147ee9bf2816dd335bb0ed3b94ab632a0289ca8a2e70920d,SUCCESS,location_mild,e9f104aa6eb27a7137d105e77fbda28b5540278c15c49f391c10e301b32a79c8,breast_cancer_wisconsin_diagnostic,0.0596673,0.0071253,0.0525419,"[0.6581797, 0.3418203]","[0.5888866, 0.4111134]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00202,0.06719,0.00525,0.00514,0.0,0.09435,1,,f8a401f8710e959e2b40ff08e9a586a856503c926a3ee0477d6a7cb0ec3b8827,58e2a893aea57942c8c389adbafb391551d0e469c64de2f255a7421b55ca2c10,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6639959630a9990e202734a550408f8cfe73105a695d6ade2dc93df4cff9722e,0.2923068,SUCCESS,True,False,50990ddd1107464e2d13bf6fa76cd0d46d4cd668e0f1d0d264d4eafd805a1050,SUCCESS,True
0.0071249,0.0036917,0.0515896,1e-07,0.4407908,0.056251,0.0,0.605035,0.4164914,0.4311378,0.4164914,0.0341256,0.9780361,2,0.0364193,0.0525419,0.6079482,SUCCESS,False,0.5658719,1.9666596,"[1, 0]",2.5325315,True,False,1cae533d4a4e3d52242d0aed6737f89fa2f68278b5c11252fe728f32933b0bcb,SUCCESS,location_mild,e9f104aa6eb27a7137d105e77fbda28b5540278c15c49f391c10e301b32a79c8,breast_cancer_wisconsin_diagnostic,0.0596668,0.0071249,0.0525419,"[0.6581709, 0.3418291]","[0.5888869, 0.4111131]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00141,0.06786,0.0,0.00252,0.0,0.08282,2,,f8a401f8710e959e2b40ff08e9a586a856503c926a3ee0477d6a7cb0ec3b8827,58e2a893aea57942c8c389adbafb391551d0e469c64de2f255a7421b55ca2c10,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,906ec0a00c4b714e241448571167911113c06d195222b866f3ee95b6bf478006,0.2923068,SUCCESS,True,False,ca0f9354d6e9308d114c835ba6db1bdd649310b5d297593abe49b1c53ec7c2e2,SUCCESS,True
0.0071253,0.0036928,0.0515974,1e-07,0.440897,0.0562549,0.0,0.6051402,0.4165017,0.4311487,0.4165017,0.0341256,0.9780361,2,0.0364193,0.0525419,0.6079489,SUCCESS,False,0.5658907,1.9666486,"[0, 1]",2.5325393,True,False,f883e10eb4a65963a1bdcf09946a76316779ce5d7925184658aca7624cf4ab3d,SUCCESS,location_mild,e9f104aa6eb27a7137d105e77fbda28b5540278c15c49f391c10e301b32a79c8,breast_cancer_wisconsin_diagnostic,0.0596673,0.0071253,0.0525419,"[0.6581799, 0.3418201]","[0.5888865, 0.4111135]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00138,0.05924,0.0,0.00242,0.0,0.07319,3,,f8a401f8710e959e2b40ff08e9a586a856503c926a3ee0477d6a7cb0ec3b8827,58e2a893aea57942c8c389adbafb391551d0e469c64de2f255a7421b55ca2c10,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f43cba8fad801fc197fe6f5e3691b70f1ac218a42298f10ef34208c3d2df9b4c,0.2923068,SUCCESS,True,False,7a6ac0ae980f2eb22d477da6e0c3274e36d6fa0df450376870e991b511af2d15,SUCCESS,True
0.0071253,0.0036927,0.0515971,1e-07,0.4408932,0.0562548,0.0,0.605139,0.4165014,0.4311479,0.4165014,0.0341256,0.9780361,2,0.0364193,0.0525419,0.6079484,SUCCESS,False,0.56589,1.966649,"[0, 1]",2.532539,True,False,f7425d7acfc1771dc4e63c24346980cc2a78e518f8b1306e33f2d258b0dcb9a7,SUCCESS,location_mild,e9f104aa6eb27a7137d105e77fbda28b5540278c15c49f391c10e301b32a79c8,breast_cancer_wisconsin_diagnostic,0.0596673,0.0071253,0.0525419,"[0.6581798, 0.3418202]","[0.5888868, 0.4111132]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00545,0.0867,0.0,0.00537,0.0,0.13164,4,,f8a401f8710e959e2b40ff08e9a586a856503c926a3ee0477d6a7cb0ec3b8827,58e2a893aea57942c8c389adbafb391551d0e469c64de2f255a7421b55ca2c10,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,5267b60d27ace91dcc5b90478f014d4e711e90b0be3feea9b9fd71d77c0e065c,0.2923068,SUCCESS,True,False,2595619b87df2f944c3730374321dc102b3c3bd7183bdfbe976e58f651ef44a8,SUCCESS,True
0.0071253,0.0036927,0.0515968,1e-07,0.4408882,0.0562546,0.0,0.6051339,0.4165009,0.4311474,0.4165009,0.0341256,0.9780361,2,0.0364193,0.0525419,0.6079484,SUCCESS,False,0.5658891,1.9666495,"[0, 1]",2.5325386,True,False,c2f8a992a780f19bbf7d0f2a0f7739f0e40c43dccc8ab78cebdc074e415b5212,SUCCESS,location_mild,e9f104aa6eb27a7137d105e77fbda28b5540278c15c49f391c10e301b32a79c8,breast_cancer_wisconsin_diagnostic,0.0596673,0.0071253,0.0525419,"[0.6581794, 0.3418206]","[0.5888868, 0.4111132]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00121,0.05237,0.0,0.00206,0.0,0.06779,5,,f8a401f8710e959e2b40ff08e9a586a856503c926a3ee0477d6a7cb0ec3b8827,58e2a893aea57942c8c389adbafb391551d0e469c64de2f255a7421b55ca2c10,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6fe50cbcccc93b6f40273640cab3d2201ae4cd0282ae744b883eb0dec31f8290,0.2923068,SUCCESS,True,False,a20f840b95d1c61c7426e75c0d974a37d8fdaaa957d083a63202e509433ac3f7,SUCCESS,True
0.003099,0.0123743,0.1075724,8.2e-06,0.9286842,0.1081586,0.0,0.9596522,0.7238243,0.8274061,0.7238243,0.1105546,0.9784214,2,0.0392101,0.0565683,0.7449977,SUCCESS,False,0.9986227,1.6165919,"[1, 0]",2.6152146,True,False,41e41385ced3063eb473c69f88b7ebab962c4b588bc00408b1a488304a7c6c28,SUCCESS,location_severe,9c810539f82d105665b980218eb519ead199eb18bf6cde1eecb233faa7a11391,breast_cancer_wisconsin_diagnostic,0.0596673,0.003099,0.0565683,"[0.6581797, 0.3418203]","[0.5297499, 0.4702501]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00301,0.04121,0.0023,0.00264,0.0,0.05697,1,,f16386dc2b40e89f5606a998d34ed1cfa0e5c93e4adc6c4515c60b63f60c14d1,9171d098dd794022b83e37d66852b8374ee7815779570e264bd8389e01bc059f,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,9af59b215259145978eaa261778470f77b49debf3547606ece59c3504cfcbdc1,0.2625957,SUCCESS,True,False,50990ddd1107464e2d13bf6fa76cd0d46d4cd668e0f1d0d264d4eafd805a1050,SUCCESS,True
0.0030987,0.0123725,0.1075642,8.2e-06,0.9286658,0.1081525,0.0,0.9596444,0.723814,0.827396,0.723814,0.1105546,0.9784215,2,0.03921,0.0565681,0.7449971,SUCCESS,False,0.9985994,1.6166085,"[1, 0]",2.6152079,True,False,c6671b706a475fa98713025184ccddcbc0013dff9e6a1bce67c68cfe1d4b8e32,SUCCESS,location_severe,9c810539f82d105665b980218eb519ead199eb18bf6cde1eecb233faa7a11391,breast_cancer_wisconsin_diagnostic,0.0596668,0.0030987,0.0565681,"[0.6581709, 0.3418291]","[0.5297503, 0.4702497]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.0017,0.04428,0.0,0.00198,0.0,0.05799,2,,f16386dc2b40e89f5606a998d34ed1cfa0e5c93e4adc6c4515c60b63f60c14d1,9171d098dd794022b83e37d66852b8374ee7815779570e264bd8389e01bc059f,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,3280542605c94a960919f096c2d43c5c534de10381839033bc107b1818e87d99,0.2625957,SUCCESS,True,False,ca0f9354d6e9308d114c835ba6db1bdd649310b5d297593abe49b1c53ec7c2e2,SUCCESS,True
0.0030989,0.0123744,0.1075728,8.2e-06,0.9286849,0.1081588,0.0,0.9596525,0.7238247,0.8274066,0.7238247,0.1105546,0.9784214,2,0.0392102,0.0565684,0.744998,SUCCESS,False,0.9986235,1.6165913,"[0, 1]",2.6152149,True,False,05b2d04380e0c6cb09478c94b871f6b850781be5a2bef45713c13604f38ae72a,SUCCESS,location_severe,9c810539f82d105665b980218eb519ead199eb18bf6cde1eecb233faa7a11391,breast_cancer_wisconsin_diagnostic,0.0596673,0.0030989,0.0565684,"[0.6581799, 0.3418201]","[0.5297498, 0.4702502]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00197,0.12001,0.0,0.00237,0.0,0.1377,3,,f16386dc2b40e89f5606a998d34ed1cfa0e5c93e4adc6c4515c60b63f60c14d1,9171d098dd794022b83e37d66852b8374ee7815779570e264bd8389e01bc059f,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,24a7811303c3f26002bef92933636badea135d306575abbb89ce91e3fc2559a8,0.2625957,SUCCESS,True,False,7a6ac0ae980f2eb22d477da6e0c3274e36d6fa0df450376870e991b511af2d15,SUCCESS,True
0.0030991,0.0123743,0.1075723,8.2e-06,0.9286839,0.1081586,0.0,0.9596521,0.7238241,0.8274057,0.7238241,0.1105546,0.9784214,2,0.0392101,0.0565682,0.7449973,SUCCESS,False,0.9986226,1.616592,"[0, 1]",2.6152145,True,False,28aeff5ef14dfad8b296a047f077c8fc64f3a9c36009c986ecbaa529cf6bd172,SUCCESS,location_severe,9c810539f82d105665b980218eb519ead199eb18bf6cde1eecb233faa7a11391,breast_cancer_wisconsin_diagnostic,0.0596673,0.0030991,0.0565682,"[0.6581798, 0.3418202]","[0.5297501, 0.4702499]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00126,0.03784,0.0,0.00202,0.0,0.04849,4,,f16386dc2b40e89f5606a998d34ed1cfa0e5c93e4adc6c4515c60b63f60c14d1,9171d098dd794022b83e37d66852b8374ee7815779570e264bd8389e01bc059f,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,6f586952316425793c04c1f01f4501cb31d8950e5e7329781b2e2234b82ca64b,0.2625957,SUCCESS,True,False,2595619b87df2f944c3730374321dc102b3c3bd7183bdfbe976e58f651ef44a8,SUCCESS,True
0.0030991,0.0123742,0.1075719,8.2e-06,0.928683,0.1081583,0.0,0.9596517,0.7238236,0.8274052,0.7238236,0.1105546,0.9784214,2,0.0392101,0.0565682,0.7449973,SUCCESS,False,0.9986214,1.6165928,"[0, 1]",2.6152142,True,False,12706c6d37024053a189a0ae9c88efee30ade3376636bd4e385d805479f24be1,SUCCESS,location_severe,9c810539f82d105665b980218eb519ead199eb18bf6cde1eecb233faa7a11391,breast_cancer_wisconsin_diagnostic,0.0596672,0.0030991,0.0565682,"[0.6581794, 0.3418206]","[0.5297501, 0.4702499]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00138,0.05722,0.0,0.00455,0.0,0.07628,5,,f16386dc2b40e89f5606a998d34ed1cfa0e5c93e4adc6c4515c60b63f60c14d1,9171d098dd794022b83e37d66852b8374ee7815779570e264bd8389e01bc059f,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,29b14d0c7a3e24f8b947b6973825298eea301339b89f3b8fb2f0f4c1f43b8e38,0.2625957,SUCCESS,True,False,a20f840b95d1c61c7426e75c0d974a37d8fdaaa957d083a63202e509433ac3f7,SUCCESS,True
0.0016812,5.64e-05,0.0071301,0.0,0.0395767,0.0064997,0.0,0.0237007,0.1645675,0.2422283,0.1645675,0.0048825,0.9832683,2,0.0311876,0.0449942,0.5166127,SUCCESS,False,0.2011106,2.1972248,"[1, 0]",2.3983354,True,False,6c704ffb1e2fb7b4463052f6707cd480205dfabc4c330d05eaf2f179e76c90ef,SUCCESS,mcar_mild,b6ed9f25a7cd3f12ef3f3b6c18e54b94425c911aec877a2b2981d56e82d911be,breast_cancer_wisconsin_diagnostic,0.0466754,0.0016812,0.0449942,"[0.6537923, 0.3462077]","[0.6621794, 0.3378206]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00084,0.01182,0.00196,0.00198,0.0,0.02299,1,,2d015428ae2e5ede7ebfbb73abd8efb046586d955fcc55c7f9a4412d6fc71919,72a1f2dac48cb98d0a4eab92b6a351f86dc673b908a43fd4f17e5be69809bf2c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,acc3184fb71d65b9d622e61d84e0ca916ce1384bec25608430cefad8eff726ea,0.3040957,SUCCESS,True,False,50990ddd1107464e2d13bf6fa76cd0d46d4cd668e0f1d0d264d4eafd805a1050,SUCCESS,True
0.0016809,5.64e-05,0.0071303,0.0,0.0395789,0.0064998,0.0,0.0237004,0.1645676,0.2422293,0.1645676,0.0048825,0.9832681,2,0.0311878,0.0449945,0.5166122,SUCCESS,False,0.201111,2.1972241,"[0, 1]",2.3983351,True,False,b8ed7bc8ee3972107461c32b5c937a4dc325358675b47fb9a1ad6f07452370a0,SUCCESS,mcar_mild,b6ed9f25a7cd3f12ef3f3b6c18e54b94425c911aec877a2b2981d56e82d911be,breast_cancer_wisconsin_diagnostic,0.0466754,0.0016809,0.0449945,"[0.6537923, 0.3462077]","[0.6621798, 0.3378202]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00143,0.01901,0.0,0.00158,0.0,0.03173,2,,2d015428ae2e5ede7ebfbb73abd8efb046586d955fcc55c7f9a4412d6fc71919,72a1f2dac48cb98d0a4eab92b6a351f86dc673b908a43fd4f17e5be69809bf2c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,bb07f2089e1b9889eb20e0975e517b25fd56ed33e54716e1107bad513fdc23fe,0.3040957,SUCCESS,True,False,ca0f9354d6e9308d114c835ba6db1bdd649310b5d297593abe49b1c53ec7c2e2,SUCCESS,True
0.0016812,5.64e-05,0.00713,0.0,0.0395742,0.0064997,0.0,0.0237013,0.1645676,0.2422278,0.1645676,0.0048825,0.9832684,2,0.0311875,0.0449941,0.5166129,SUCCESS,False,0.2011107,2.1972251,"[1, 0]",2.3983358,True,False,913c417b1cd22ed9a307a236ffa1f56c3917985ab6dc01b5c9a1055ab0e4dfa1,SUCCESS,mcar_mild,b6ed9f25a7cd3f12ef3f3b6c18e54b94425c911aec877a2b2981d56e82d911be,breast_cancer_wisconsin_diagnostic,0.0466753,0.0016812,0.0449941,"[0.6537926, 0.3462074]","[0.6621793, 0.3378207]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00134,0.01756,0.0,0.00187,0.0,0.02803,3,,2d015428ae2e5ede7ebfbb73abd8efb046586d955fcc55c7f9a4412d6fc71919,72a1f2dac48cb98d0a4eab92b6a351f86dc673b908a43fd4f17e5be69809bf2c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f11ca51d542bb3b37a8a37a98fb9dafbc20964c459bdd92cc786c1ce74dc46c3,0.3040957,SUCCESS,True,False,7a6ac0ae980f2eb22d477da6e0c3274e36d6fa0df450376870e991b511af2d15,SUCCESS,True
0.0016816,5.64e-05,0.0071303,0.0,0.0395852,0.0064996,0.0,0.0236982,0.1645669,0.2422288,0.1645669,0.0048825,0.9832682,2,0.0311877,0.0449944,0.5166124,SUCCESS,False,0.2011096,2.1972242,"[0, 1]",2.3983339,True,False,d3ad8cd89ac866d705b57cc06ed3e318e4a3e17e05c6a50ad7c54734bca81f54,SUCCESS,mcar_mild,b6ed9f25a7cd3f12ef3f3b6c18e54b94425c911aec877a2b2981d56e82d911be,breast_cancer_wisconsin_diagnostic,0.046676,0.0016816,0.0449944,"[0.6537912, 0.3462088]","[0.6621796, 0.3378204]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00094,0.00932,0.0,0.00164,0.0,0.01565,4,,2d015428ae2e5ede7ebfbb73abd8efb046586d955fcc55c7f9a4412d6fc71919,72a1f2dac48cb98d0a4eab92b6a351f86dc673b908a43fd4f17e5be69809bf2c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,3bace7612355b2d16ce8e13b1c1f391da72f169782cfba40fc3ad15ba1d287b6,0.3040957,SUCCESS,True,False,2595619b87df2f944c3730374321dc102b3c3bd7183bdfbe976e58f651ef44a8,SUCCESS,True
0.0016809,5.64e-05,0.0071302,0.0,0.0395773,0.0064998,0.0,0.0237007,0.1645676,0.2422289,0.1645676,0.0048825,0.9832682,2,0.0311877,0.0449944,0.5166123,SUCCESS,False,0.201111,2.1972244,"[0, 1]",2.3983354,True,False,71c9e1d7d9eda6ac0ed0c7aac18e9b952d8f40914ed20b669b073ef631f17db2,SUCCESS,mcar_mild,b6ed9f25a7cd3f12ef3f3b6c18e54b94425c911aec877a2b2981d56e82d911be,breast_cancer_wisconsin_diagnostic,0.0466753,0.0016809,0.0449944,"[0.6537925, 0.3462075]","[0.6621797, 0.3378203]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00256,0.02235,0.0,0.003,0.0,0.04486,5,,2d015428ae2e5ede7ebfbb73abd8efb046586d955fcc55c7f9a4412d6fc71919,72a1f2dac48cb98d0a4eab92b6a351f86dc673b908a43fd4f17e5be69809bf2c,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,91bac099cc2871047a145b7f40b678afa018023ac37ddc9034f10530670d3515,0.3040957,SUCCESS,True,False,a20f840b95d1c61c7426e75c0d974a37d8fdaaa957d083a63202e509433ac3f7,SUCCESS,True
0.0123062,0.0027554,0.0381195,2e-07,0.3501927,0.0155008,0.0,0.0341893,0.2261654,0.3321252,0.2261654,0.0079436,0.9744328,2,0.042864,0.0618397,0.4543019,SUCCESS,False,0.2818558,1.9445422,"[1, 0]",2.226398,True,False,17a227991c3dab391e84393336e1a96bb578d49f6e9cb0b83ca141ef3871993a,SUCCESS,mcar_severe,7423e34d669300334b9bca3cbafcf6e1b3e3bceeff748b006adb7fe7fa8d3748,breast_cancer_wisconsin_diagnostic,0.0495335,-0.0123062,0.0618397,"[0.6499349, 0.3500651]","[0.7076248, 0.2923752]",fcm_adaptive,SUCCESS,6.3864361,0,8238be658b13bf2e82ed189da8d2011306aead144749f7102634b6ca2a19ae45,0.00097,0.0238,0.00278,0.00341,0.0,0.03988,1,,f2a3a9fc57260e9b6835880ae43a43977ebb5b56f4e4c3c1fbba4d6ceafc0db9,91810bb9e73c3c5dcd162a5b3a0a57c43eeecac2789aa29143faef21313dcf06,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,0e07017a6afbed0120dc7ba4c1a41d38b654c516e623eddc549c098f587cfc40,0.3015498,SUCCESS,True,False,50990ddd1107464e2d13bf6fa76cd0d46d4cd668e0f1d0d264d4eafd805a1050,SUCCESS,True
